Year,Year ending,Local Government Area,Location Division,Location Subdivision,Location Group,Offence Count
2017,December,South Gippsland,2 Community,21 Education,213 Other Educational,4
2017,December,South Gippsland,2 Community,22 Health,221 Hospital,1
2017,December,South Gippsland,2 Community,22 Health,222 Medical Centre,1
2017,December,South Gippsland,2 Community,22 Health,224 Other Health,2
2017,December,South Gippsland,2 Community,23 Religious,231 Church,2
2017,December,South Gippsland,2 Community,23 Religious,232 Other religious,1
2017,December,South Gippsland,2 Community,24 Public Transport,242 Train Station,4
2017,December,South Gippsland,2 Community,25 Other Transport,251 Private Car,1
2017,December,South Gippsland,2 Community,25 Other Transport,252 Airfield,1
2017,December,South Gippsland,2 Community,25 Other Transport,253 Boat,1
2017,December,South Gippsland,2 Community,25 Other Transport,254 Dock/Wharf,1
2017,December,South Gippsland,2 Community,25 Other Transport,255 Carpark (Single Level),21
2017,December,South Gippsland,2 Community,25 Other Transport,257 Other Transport Type/Area,1
2017,December,South Gippsland,2 Community,26 Justice,261 Police Station,2
2017,December,South Gippsland,2 Community,26 Justice,262 Court,40
2017,December,South Gippsland,2 Community,26 Justice,269 Other Justice (nec),1
2017,December,South Gippsland,2 Community,27 Open Space,271 Parkland/Reserve,31
2017,December,South Gippsland,2 Community,27 Open Space,273 Vacant Block,2
2017,December,South Gippsland,2 Community,27 Open Space,274 Beach Foreshore,2
2017,December,South Gippsland,2 Community,27 Open Space,275 Other Open Space,8
2017,December,South Gippsland,2 Community,27 Open Space,276 Beach Car Park,4
2017,December,South Gippsland,2 Community,28 Street/footpath,281 Street/Lane/Footpath,214
2017,December,South Gippsland,2 Community,29 Other community location,292 Civic Centre,2
2017,December,South Gippsland,3 Other,31 Admin/professional,311 Business Office,7
2017,December,South Gippsland,3 Other,31 Admin/professional,312 Other Admin/Professional,3
2017,December,South Gippsland,3 Other,32 Financial,323 ATM/Eftpos,1
2017,December,South Gippsland,3 Other,33 Retail,331 Chemist/Pharmacy,3
2017,December,South Gippsland,3 Other,33 Retail,3311 Restaurant/Fastfood,12
2017,December,South Gippsland,3 Other,33 Retail,3312 Other Retail,23
2017,December,South Gippsland,3 Other,33 Retail,332 Service Station,23
2017,December,South Gippsland,3 Other,33 Retail,334 2nd Hand Dealer,2
2017,December,South Gippsland,3 Other,33 Retail,335 Supermarket,13
2017,December,South Gippsland,3 Other,33 Retail,336 Department Store,1
2017,December,South Gippsland,3 Other,33 Retail,338 Car Sales Yard,4
2017,December,South Gippsland,3 Other,33 Retail,339 Milkbar,3
2017,December,South Gippsland,3 Other,34 Wholesale,341 Any Wholesale,1
2017,December,South Gippsland,3 Other,35 Warehousing/storage,351 Warehousing/Storage,4
2017,December,South Gippsland,3 Other,36 Manufacturing,361 Factory,4
2017,December,South Gippsland,3 Other,37 Agricultural,371 Farmland/Agricultural,21
2017,December,South Gippsland,3 Other,37 Agricultural,373 Other Agricultural,5
2017,December,South Gippsland,3 Other,38 Recreational,381 Licensed Premises,21
2017,December,South Gippsland,3 Other,38 Recreational,384 Sport Area/Facility,13
2017,December,South Gippsland,3 Other,38 Recreational,386 Other Rec./Sports,3
2017,December,South Gippsland,3 Other,39 Other location,392 Other Location (Not Elsewhere),11
2017,December,South Gippsland,3 Other,39 Other location,393 Construction Site,10
2017,December,South Gippsland,3 Other,39 Other location,394 Veterinary Clinic,3
2017,December,Southern Grampians,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,27
2017,December,Southern Grampians,1 Residential,11 Dwelling - private,112 House,384
2017,December,Southern Grampians,1 Residential,11 Dwelling - private,113 Bungalow,2
2017,December,Southern Grampians,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,10
2017,December,Southern Grampians,1 Residential,11 Dwelling - private,116 Ministry Of Housing,4
2017,December,Southern Grampians,1 Residential,11 Dwelling - private,117 Farm House,11
2017,December,Southern Grampians,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,8
2017,December,Southern Grampians,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,6
2017,December,Southern Grampians,1 Residential,13 Grounds/surrounding land,1310 Farm Building,2
2017,December,Southern Grampians,1 Residential,13 Grounds/surrounding land,132 Backyard,26
2017,December,Southern Grampians,1 Residential,13 Grounds/surrounding land,133 Frontyard,45
2017,December,Southern Grampians,1 Residential,13 Grounds/surrounding land,134 Garage,16
2017,December,Southern Grampians,1 Residential,13 Grounds/surrounding land,135 Shed,15
2017,December,Southern Grampians,1 Residential,13 Grounds/surrounding land,138 Driveway/Carport,20
2017,December,Southern Grampians,1 Residential,13 Grounds/surrounding land,139 Carpark Multi Dwelling,1
2017,December,Southern Grampians,2 Community,21 Education,211 School,21
2017,December,Southern Grampians,2 Community,21 Education,212 School Grounds,4
2017,December,Southern Grampians,2 Community,21 Education,213 Other Educational,2
2017,December,Southern Grampians,2 Community,22 Health,221 Hospital,36
2017,December,Southern Grampians,2 Community,22 Health,222 Medical Centre,2
2017,December,Southern Grampians,2 Community,22 Health,224 Other Health,1
2017,December,Southern Grampians,2 Community,23 Religious,231 Church,10
2017,December,Southern Grampians,2 Community,23 Religious,232 Other religious,1
2017,December,Southern Grampians,2 Community,24 Public Transport,243 Railway Carpark,3
2017,December,Southern Grampians,2 Community,24 Public Transport,246 Depot/Terminal,1
2017,December,Southern Grampians,2 Community,24 Public Transport,249 Taxi,1
2017,December,Southern Grampians,2 Community,25 Other Transport,251 Private Car,1
2017,December,Southern Grampians,2 Community,25 Other Transport,255 Carpark (Single Level),7
2017,December,Southern Grampians,2 Community,26 Justice,261 Police Station,13
2017,December,Southern Grampians,2 Community,26 Justice,262 Court,42
2017,December,Southern Grampians,2 Community,26 Justice,269 Other Justice (nec),1
2017,December,Southern Grampians,2 Community,27 Open Space,271 Parkland/Reserve,19
2017,December,Southern Grampians,2 Community,27 Open Space,272 Rural,2
2017,December,Southern Grampians,2 Community,27 Open Space,275 Other Open Space,1
2017,December,Southern Grampians,2 Community,28 Street/footpath,281 Street/Lane/Footpath,241
2017,December,Southern Grampians,2 Community,29 Other community location,292 Civic Centre,5
2017,December,Southern Grampians,2 Community,29 Other community location,293 Gallery,2
2017,December,Southern Grampians,3 Other,31 Admin/professional,311 Business Office,7
2017,December,Southern Grampians,3 Other,31 Admin/professional,312 Other Admin/Professional,9
2017,December,Southern Grampians,3 Other,32 Financial,321 Bank,1
2017,December,Southern Grampians,3 Other,33 Retail,331 Chemist/Pharmacy,5
2017,December,Southern Grampians,3 Other,33 Retail,3311 Restaurant/Fastfood,15
2017,December,Southern Grampians,3 Other,33 Retail,3312 Other Retail,44
2017,December,Southern Grampians,3 Other,33 Retail,332 Service Station,25
2017,December,Southern Grampians,3 Other,33 Retail,335 Supermarket,37
2017,December,Southern Grampians,3 Other,33 Retail,336 Department Store,4
2017,December,Southern Grampians,3 Other,33 Retail,337 Shopping Complex,7
2017,December,Southern Grampians,3 Other,33 Retail,338 Car Sales Yard,3
2017,December,Southern Grampians,3 Other,33 Retail,339 Milkbar,5
2017,December,Southern Grampians,3 Other,34 Wholesale,341 Any Wholesale,2
2017,December,Southern Grampians,3 Other,35 Warehousing/storage,351 Warehousing/Storage,1
2017,December,Southern Grampians,3 Other,36 Manufacturing,361 Factory,3
2017,December,Southern Grampians,3 Other,36 Manufacturing,362 Any Manufacturing,1
2017,December,Southern Grampians,3 Other,37 Agricultural,371 Farmland/Agricultural,13
2017,December,Southern Grampians,3 Other,37 Agricultural,373 Other Agricultural,1
2017,December,Southern Grampians,3 Other,38 Recreational,381 Licensed Premises,23
2017,December,Southern Grampians,3 Other,38 Recreational,384 Sport Area/Facility,9
2017,December,Southern Grampians,3 Other,38 Recreational,386 Other Rec./Sports,7
2017,December,Southern Grampians,3 Other,39 Other location,392 Other Location (Not Elsewhere),18
2017,December,Southern Grampians,3 Other,39 Other location,393 Construction Site,1
2017,December,Stonnington,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,972
2017,December,Stonnington,1 Residential,11 Dwelling - private,112 House,1026
2017,December,Stonnington,1 Residential,11 Dwelling - private,113 Bungalow,4
2017,December,Stonnington,1 Residential,11 Dwelling - private,115 Houseboat,1
2017,December,Stonnington,1 Residential,11 Dwelling - private,116 Ministry Of Housing,37
2017,December,Stonnington,1 Residential,12 Dwelling  - non-private,121 Boarding House,11
2017,December,Stonnington,1 Residential,12 Dwelling  - non-private,122 Holiday Home,2
2017,December,Stonnington,1 Residential,12 Dwelling  - non-private,123 Guest House,1
2017,December,Stonnington,1 Residential,12 Dwelling  - non-private,124 Nursing Home,8
2017,December,Stonnington,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,26
2017,December,Stonnington,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,17
2017,December,Stonnington,1 Residential,13 Grounds/surrounding land,132 Backyard,25
2017,December,Stonnington,1 Residential,13 Grounds/surrounding land,133 Frontyard,89
2017,December,Stonnington,1 Residential,13 Grounds/surrounding land,134 Garage,89
2017,December,Stonnington,1 Residential,13 Grounds/surrounding land,135 Shed,10
2017,December,Stonnington,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,57
2017,December,Stonnington,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),41
2017,December,Stonnington,1 Residential,13 Grounds/surrounding land,138 Driveway/Carport,234
2017,December,Stonnington,1 Residential,13 Grounds/surrounding land,139 Carpark Multi Dwelling,229
2017,December,Stonnington,2 Community,21 Education,211 School,42
2017,December,Stonnington,2 Community,21 Education,212 School Grounds,28
2017,December,Stonnington,2 Community,21 Education,213 Other Educational,9
2017,December,Stonnington,2 Community,22 Health,221 Hospital,22
2017,December,Stonnington,2 Community,22 Health,222 Medical Centre,14
2017,December,Stonnington,2 Community,22 Health,223 Dental,2
2017,December,Stonnington,2 Community,22 Health,224 Other Health,19
2017,December,Stonnington,2 Community,23 Religious,231 Church,10
2017,December,Stonnington,2 Community,24 Public Transport,241 Train,16
2017,December,Stonnington,2 Community,24 Public Transport,242 Train Station,221
2017,December,Stonnington,2 Community,24 Public Transport,243 Railway Carpark,76
2017,December,Stonnington,2 Community,24 Public Transport,244 Tram/Tram Stop,17
2017,December,Stonnington,2 Community,24 Public Transport,245 Bus/Bus Stop,23
2017,December,Stonnington,2 Community,24 Public Transport,246 Depot/Terminal,1
2017,December,Stonnington,2 Community,24 Public Transport,248 Office (Public transport office Only),1
2017,December,Stonnington,2 Community,24 Public Transport,249 Taxi,12
2017,December,Stonnington,2 Community,25 Other Transport,251 Private Car,18
2017,December,Stonnington,2 Community,25 Other Transport,255 Carpark (Single Level),205
2017,December,Stonnington,2 Community,25 Other Transport,256 Carpark (Multi Level),127
2017,December,Stonnington,2 Community,25 Other Transport,257 Other Transport Type/Area,5
2017,December,Stonnington,2 Community,26 Justice,261 Police Station,56
2017,December,Stonnington,2 Community,26 Justice,262 Court,4
2017,December,Stonnington,2 Community,26 Justice,265 Other Justice Facility,1
2017,December,Stonnington,2 Community,26 Justice,269 Other Justice (nec),2
2017,December,Stonnington,2 Community,27 Open Space,271 Parkland/Reserve,49
2017,December,Stonnington,2 Community,27 Open Space,275 Other Open Space,8
2017,December,Stonnington,2 Community,28 Street/footpath,281 Street/Lane/Footpath,2550
2017,December,Stonnington,2 Community,29 Other community location,292 Civic Centre,7
2017,December,Stonnington,2 Community,29 Other community location,293 Gallery,3
2017,December,Stonnington,2 Community,29 Other community location,294 Car Wash,2
2017,December,Stonnington,3 Other,31 Admin/professional,311 Business Office,89
2017,December,Stonnington,3 Other,31 Admin/professional,312 Other Admin/Professional,33
2017,December,Stonnington,3 Other,32 Financial,321 Bank,32
2017,December,Stonnington,3 Other,32 Financial,322 Credit Society,1
2017,December,Stonnington,3 Other,32 Financial,323 ATM/Eftpos,11
2017,December,Stonnington,3 Other,32 Financial,324 Other Financial,2
2017,December,Stonnington,3 Other,33 Retail,331 Chemist/Pharmacy,70
2017,December,Stonnington,3 Other,33 Retail,3310 24Hr Convenience,98
2017,December,Stonnington,3 Other,33 Retail,3311 Restaurant/Fastfood,199
2017,December,Stonnington,3 Other,33 Retail,3312 Other Retail,829
2017,December,Stonnington,3 Other,33 Retail,332 Service Station,103
2017,December,Stonnington,3 Other,33 Retail,333 Jeweller,13
2017,December,Stonnington,3 Other,33 Retail,334 2nd Hand Dealer,75
2017,December,Stonnington,3 Other,33 Retail,335 Supermarket,198
2017,December,Stonnington,3 Other,33 Retail,336 Department Store,183
2017,December,Stonnington,3 Other,33 Retail,337 Shopping Complex,534
2017,December,Stonnington,3 Other,33 Retail,338 Car Sales Yard,3
2017,December,Stonnington,3 Other,33 Retail,339 Milkbar,1
2017,December,Stonnington,3 Other,34 Wholesale,341 Any Wholesale,4
2017,December,Stonnington,3 Other,35 Warehousing/storage,351 Warehousing/Storage,9
2017,December,Stonnington,3 Other,36 Manufacturing,361 Factory,1
2017,December,Stonnington,3 Other,37 Agricultural,373 Other Agricultural,4
2017,December,Stonnington,3 Other,38 Recreational,381 Licensed Premises,323
2017,December,Stonnington,3 Other,38 Recreational,382 Tab,1
2017,December,Stonnington,3 Other,38 Recreational,383 Cinema,2
2017,December,Stonnington,3 Other,38 Recreational,384 Sport Area/Facility,28
2017,December,Stonnington,3 Other,38 Recreational,385 Gaming Venue,7
2017,December,Stonnington,3 Other,38 Recreational,386 Other Rec./Sports,29
2017,December,Stonnington,3 Other,39 Other location,391 Massage Parlour/Brothel,1
2017,December,Stonnington,3 Other,39 Other location,392 Other Location (Not Elsewhere),112
2017,December,Stonnington,3 Other,39 Other location,393 Construction Site,33
2017,December,Strathbogie,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,4
2017,December,Strathbogie,1 Residential,11 Dwelling - private,112 House,193
2017,December,Strathbogie,1 Residential,11 Dwelling - private,113 Bungalow,2
2017,December,Strathbogie,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,8
2017,December,Strathbogie,1 Residential,11 Dwelling - private,116 Ministry Of Housing,1
2017,December,Strathbogie,1 Residential,11 Dwelling - private,117 Farm House,17
2017,December,Strathbogie,1 Residential,12 Dwelling  - non-private,122 Holiday Home,7
2017,December,Strathbogie,1 Residential,12 Dwelling  - non-private,123 Guest House,1
2017,December,Strathbogie,1 Residential,12 Dwelling  - non-private,124 Nursing Home,2
2017,December,Strathbogie,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,1
2017,December,Strathbogie,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,3
2017,December,Strathbogie,1 Residential,13 Grounds/surrounding land,1310 Farm Building,1
2017,December,Strathbogie,1 Residential,13 Grounds/surrounding land,132 Backyard,9
2017,December,Strathbogie,1 Residential,13 Grounds/surrounding land,133 Frontyard,15
2017,December,Strathbogie,1 Residential,13 Grounds/surrounding land,135 Shed,24
2017,December,Strathbogie,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,6
